Foyer Depense Region Type SurfaceC  
25211 1688.20642089844 4 0 2377  
26602 1944.31701660156 4 0 2860  
26303 2279.234375 4 0 1600  
6403 5872.09228515625 4 1 0  
27114 2029.32788085937 4 0 2764  
26611 2583.97436523438 4 0 4070  
6317 6004.9931640625 4 1 0  
6316 9932.7236328125 4 1 0  
10004 3700.54565429687 4 1 0  
27111 3575.58081054687 4 0 0  
26607 4369.4296875 4 0 4180  
9303 1861.73522949219 4 1 618  
24702 2728.83178710937 4 0 4227  
26011 1363.3994140625 4 0 2635  
6205 4107.68408203125 4 1 0  
27706 2580.47583007813 4 0 2252  
26113 1542.56713867188 4 0 1200  
26614 2431.0703125 4 0 1200  
24803 2288.28540039062 4 0 5550  
6410 17155.771484375 4 1 0  
6017 3402.19604492187 4 1 0  
6114 4696.57666015625 4 1 0  
9619 3954.50854492187 4 1 0  
24809 1697.87585449219 4 0 6638  
24811 3309.1083984375 4 0 4850  
25313 1880.48046875 4 0 858  
9207 3120.681640625 4 1 0  
24902 3951.25317382813 4 0 1850  
9313 2544.46728515625 4 1 1350  
25601 5453.77734375 4 0 1326  
27512 3879.13208007812 4 0 2600  
6421 4856.74169921875 4 1 0  
26302 1818.16687011719 4 0 3028  
6006 4920.8212890625 4 1 0  
25001 1611.27795410156 4 0 1759  
10010 3033.59521484375 4 1 0  
24802 1902.95422363281 4 0 2679  
26007 1865.75 4 0 4052  
27013 376.980529785156 4 0 0  
27214 2303.56323242187 4 0 6050  
25009 2578.03686523437 4 0 3492  
24701 3418.01513671875 4 0 2156  
27012 731.596313476563 4 0 0  
5915 2809.396484375 4 1 0  
25020 1643.89855957031 4 0 1730  
25105 1120.79626464844 4 0 3000  
25106 1176.11645507813 4 0 2344  
5906 2925.27563476562 4 1 0  
6405 5031.974609375 4 1 0  
25111 2470.07348632812 4 0 3000  
25306 2558.27172851563 4 0 3405  
6203 1941.568359375 4 1 0  
27004 1456.70300292969 4 0 0  
25216 2965.12426757812 4 0 5751  
27821 1929.43127441406 4 0 15960  
25220 826.389831542969 4 0 2850  
27007 1614.10681152344 4 0 0  
27509 6103.67333984375 4 0 7640  
25309 982.514099121094 4 0 0  
9404 2599.76123046875 4 1 0  
27606 3466.50463867187 4 0 6026  
25114 1039.37585449219 4 0 6210  
25403 3521.1220703125 4 0 2600  
24710 2154.34985351563 4 0 1820  
10005 1814.90551757813 4 1 0  
25415 3018.02490234375 4 0 2300  
27708 2004.09375 4 0 16200  
25405 2004.71948242187 4 0 5660  
6202 7336.5068359375 4 1 0  
5923 3756.5302734375 4 1 0  
26911 1667.43017578125 4 0 0  
26004 1958.76635742188 4 0 3140  
25510 3868.51977539062 4 0 1125  
26909 1365.57739257813 4 0 0  
25515 1854.75231933594 4 0 1949  
9828 8253.0947265625 4 1 0  
27609 2531.87426757813 4 0 5020  
26905 1094.06225585938 4 0 0  
26413 2262.50122070312 4 0 3218  
6002 5476.37255859375 4 1 0  
25606 1339.30603027344 4 0 1865  
5922 3292.78125 4 1 0  
26902 933.419616699219 4 0 0  
9115 2638.52490234375 4 1 0  
26105 3412.869140625 4 0 5079  
25918 4029.7275390625 4 0 3508  
25702 1264.73657226563 4 0 800  
27503 2109.55126953125 4 0 2200  
27006 642.032409667969 4 0 0  
6313 18061.484375 4 1 0  
26812 2042.234375 4 0 1466  
26606 1820.6796875 4 0 4400  
25406 1385.66088867188 4 0 0  
26018 2782.23315429687 4 0 1822  
27607 3823.41528320313 4 0 8120  
25804 827.841369628906 4 0 8000  
26110 4363.7021484375 4 0 6072  
9118 1811.47412109375 4 1 0  
26409 1770.30310058594 4 0 3000  
9919 773.243225097656 4 1 0  
9213 4162.00390625 4 1 0  
26206 998.277709960938 4 0 3450  
9519 3151.5234375 4 1 0  
6208 3455.39965820312 4 1 0  
25906 4885.50341796875 4 0 4419  
25507 3523.23291015625 4 0 930  
24906 1603.06237792969 4 0 3248  
6010 6159.865234375 4 1 0  
6103 3291.71728515625 4 1 0  
25413 1792.80712890625 4 0 1850  
6012 4987.421875 4 1 0  
24914 1910.94152832031 4 0 1324  
26507 4167.09765625 4 0 1590  
6306 12733.2158203125 4 1 0  
25121 1336.43591308594 4 0 4522  
26020 2253.5419921875 4 0 3235  
27103 1526.67297363281 4 0 0  
6104 7704.3017578125 4 1 0  
25016 3534.39331054687 4 0 1785  
6111 2047.29443359375 4 1 0  
25806 890.107788085938 4 0 3000  
26108 2098.23706054688 4 0 5840  
27307 7617.1533203125 4 0 0  
6311 4853.51416015625 4 1 0  
26801 2335.859375 4 0 1500  
26017 2174.7353515625 4 0 4918  
26713 2801.837890625 4 0 1100  
26711 1299.33557128906 4 0 4350  
25320 2112.076171875 4 0 2135  
26207 2331.74072265625 4 0 1050  
26208 2175.880859375 4 0 5416  
26209 617.035583496094 4 0 2754  
6107 3793.85864257812 4 1 0  
9505 7295.0830078125 4 1 0  
25404 1746.7568359375 4 0 2424  
26407 1534.59936523438 4 0 3298  
25008 1472.71728515625 4 0 3556  
9412 3411.6611328125 4 1 0  
5916 5093.85107421875 4 1 0  
26706 3015.25659179687 4 0 2466  
26307 3192.47827148437 4 0 2180  
24918 3101.05346679688 4 0 2284  
27402 1042.0263671875 4 0 8000  
6007 10546.392578125 4 1 0  
26715 2220.8642578125 4 0 2611  
27515 11949.2529296875 4 0 2300  
26107 2780.49682617188 4 0 4714  
25810 991.388793945313 4 0 1000  
5905 4144.5947265625 4 1 0  
25815 991.015014648437 4 0 5400  
9921 2151.20776367187 4 1 0  
25901 2308.66723632812 4 0 3554  
9211 8703.4150390625 4 1 0  
26709 2964.69677734375 4 0 3200  
27715 2755.80200195312 4 0 7531  
26502 1570.15100097656 4 0 4046  
25508 2157.41845703125 4 0 1089  
6418 3750.04956054687 4 1 0  
27615 3434.24682617187 4 0 5000  
26514 1950.53051757813 4 0 5290  
24713 1934.64721679688 4 0 4527  
26516 2007.86401367187 4 0 4750  
25314 2158.58642578125 4 0 6394  
27805 1766.029296875 4 0 7500  
27510 10451.904296875 4 0 2200  
25709 435.255920410156 4 0 4600  
6011 4556.98828125 4 1 0  
26613 2578.08081054687 4 0 4500  
6105 3089.1533203125 4 1 0  
26907 912.657653808594 4 0 0  
6213 3025.9765625 4 1 0  
26901 1074.17419433594 4 0 0  
9120 2055.68823242187 4 1 0  
25812 729.557312011719 4 0 3500  
26615 1777.21899414062 4 0 2550  
24917 1965.28295898438 4 0 2150  
27207 2941.91284179687 4 0 3500  
24920 1743.98950195313 4 0 2472  
25411 1952.17468261719 4 0 2300  
25809 2632.79809570313 4 0 3000  
25014 1031.96179199219 4 0 1150  
9319 1628.22338867188 4 1 495  
27203 2469.32153320312 4 0 1500  
9903 4497.2666015625 4 1 0  
9905 1431.89709472656 4 1 0  
26815 3953.1220703125 4 0 1050  
25719 467.998168945313 4 0 3000  
26605 2887.3486328125 4 0 1600  
25613 1640.99938964844 4 0 2300  
6026 7710.330078125 4 1 0  
9221 3296.38159179687 4 1 0  
9101 1553.24450683594 4 1 0  
25511 1777.880859375 4 0 1036  
25116 1803.01550292969 4 0 7054  
9301 2902.44653320312 4 1 2405  
24908 3587.3544921875 4 0 1370  
25104 1137.427734375 4 0 1950  
24903 1170.39526367188 4 0 3187  
26807 3933.42065429687 4 0 3000  
25907 1856.3232421875 4 0 2315  
9512 3549.69921875 4 1 0  
26814 2785.9462890625 4 0 1132  
6319 4205.92333984375 4 1 0  
25503 2114.50341796875 4 0 1740  
26019 1874.24792480469 4 0 3748  
25305 2730.8095703125 4 0 2500  
9216 2722.927734375 4 1 0  
26215 1972.97485351563 4 0 6841  
10019 2219.87084960937 4 1 0  
25609 1553.83666992188 4 0 1016  
26016 1984.4296875 4 0 2950  
27511 2936.55981445312 4 0 3420  
27210 2302.45703125 4 0 2600  
9316 3891.33471679687 4 1 0  
25007 3072.78491210937 4 0 1961  
25903 2449.42553710937 4 0 1966  
25416 960.520385742188 4 0 0  
9209 2113.1103515625 4 1 0  
25017 3557.296875 4 0 2429  
27002 1209.58630371094 4 0 0  
25920 3696.99658203125 4 0 2081  
25209 1014.73095703125 4 0 250  
9918 1163.24084472656 4 1 0  
5921 7288.10302734375 4 1 0  
25115 1307.95068359375 4 0 3260  
27411 954.4013671875 4 0 12000  
9219 2059.64404296875 4 1 0  
25120 1229.61596679688 4 0 2000  
25513 2226.05712890625 4 0 1411  
9502 1174.26135253906 4 1 0  
26509 1835.365234375 4 0 5800  
25704 696.157897949219 4 0 4000  
26114 2762.67626953125 4 0 4589  
9503 1097.18579101563 4 1 0  
26806 3124.87963867187 4 0 2372  
26212 2458.7890625 4 0 5980  
27403 1275.99572753906 4 0 5000  
25206 1049.0869140625 4 0 5365  
9415 5940.802734375 4 1 0  
9817 3824.64453125 4 1 0  
26210 3734.59033203125 4 0 2810  
26103 1576.0341796875 4 0 3858  
26001 1534.63342285156 4 0 4495  
10017 1878.26574707031 4 1 0  
9314 2070.470703125 4 1 612  
9609 7231.8720703125 4 1 0  
26309 2021.99633789062 4 0 1200  
25410 4220.14794921875 4 0 1712  
26102 1881.16943359375 4 0 3494  
26306 2673.7275390625 4 0 1448  
6023 2500.80419921875 4 1 0  
25603 2058.61474609375 4 0 1576  
26008 1341.86279296875 4 0 2600  
9203 4610.07470703125 4 1 0  
25210 2621.7685546875 4 0 4500  
26601 1750.96142578125 4 0 808  
25604 1368.724609375 4 0 3287  
27603 3957.17114257812 4 0 11800  
25807 1548.67309570313 4 0 2500  
26503 2829.5087890625 4 0 3420  
26204 3090.0625 4 0 6249  
9214 4135.53662109375 4 1 0  
26511 3854.58276367187 4 0 5068  
25315 2610.21752929687 4 0 1450  
25502 2976.97436523437 4 0 995  
6013 3605.86791992187 4 1 0  
26402 2497.09594726562 4 0 2318  
26810 2015.2216796875 4 0 1297  
27302 3246.51635742187 4 0 1000  
27317 1906.30725097656 4 0 2100  
25509 2385.8603515625 4 0 2000  
6005 8480.849609375 4 1 0  
27409 1177.17443847656 4 0 1500  
25602 2839.38134765625 4 0 2556  
25814 1172.53955078125 4 0 3500  
25006 6541.888671875 4 0 536  
25003 1967.44714355469 4 0 1323  
9812 4158.15478515625 4 1 0  
26406 1762.09167480469 4 0 3600  
24807 1186.05993652344 4 0 2271  
27110 1837.91955566406 4 0 1500  
10015 1655.2802734375 4 1 0  
10014 1642.56713867188 4 1 0  
27003 869.863830566406 4 0 0  
26401 2386.15991210937 4 0 5170  
9819 3031.42919921875 4 1 0  
25715 569.422180175781 4 0 5500  
9808 5382.98046875 4 1 0  
25304 2793.89135742187 4 0 4824  
26708 2405.4501953125 4 0 1321  
6324 4310.814453125 4 1 0  
26610 3466.91186523437 4 0 1720  
25710 572.353576660156 4 0 3000  
25701 1032.01550292969 4 0 3050  
26913 1142.37963867188 4 0 0  
9801 4129.765625 4 1 0  
27104 6065.17724609375 4 0 0  
5925 3892.84423828125 4 1 0  
27810 2152.48876953125 4 0 13180  
25912 1505.91918945313 4 0 2407  
9911 10015.4228515625 4 1 0  
9807 4660.466796875 4 1 0  
26804 1466.00219726563 4 0 4399  
26512 2177.947265625 4 0 4270  
9825 1947.91772460938 4 1 0  
6206 1519.14758300781 4 1 0  
26304 1916.19396972656 4 0 3910  
9615 3286.97021484375 4 1 0  
6209 1713.02062988281 4 1 0  
9912 1782.13305664063 4 1 0  
27213 2340.75805664063 4 0 2500  
26914 764.134948730469 4 0 0  
25706 733.810974121094 4 0 3000  
27316 3577.51513671875 4 0 0  
27816 1676.71215820313 4 0 9490  
27416 896.769958496094 4 0 3000  
27011 911.523132324219 4 0 0  
24810 1852.60131835938 4 0 1508  
9311 6190.14111328125 4 1 0  
24910 1739.19885253906 4 0 2877  
26908 864.068786621094 4 0 0  
27608 3174.69604492187 4 0 7410  
26710 2870.7373046875 4 0 2342  
27716 2009.05200195312 4 0 4199  
24801 4253.65966796875 4 0 1176  
25607 2146.40795898437 4 0 1330  
27705 2095.845703125 4 0 6580  
27714 11258.8359375 4 0 3716  
27703 1948.43005371094 4 0 10419  
24909 5086.005859375 4 0 4183  
9108 3827.55859375 4 1 0  
26903 1313.24951171875 4 0 0  
9317 6043.3095703125 4 1 1750  
6110 2830.98388671875 4 1 0  
27502 3229.3984375 4 0 2050  
26411 2620.21337890625 4 0 4684  
9504 1876.52160644531 4 1 0  
27310 3128.66650390625 4 0 0  
6211 1157.9794921875 4 1 0  
27107 2263.765625 4 0 650  
27407 873.008056640625 4 0 0  
26612 2053.12866210937 4 0 2010  
5917 6165.45166015625 4 1 0  
9803 2799.60668945312 4 1 0  
26803 1806.83630371094 4 0 3000  
27501 3347.62255859375 4 0 0  
10016 2716.61206054687 4 1 0  
25802 727.145690917969 4 0 4200  
27419 1075.669921875 4 0 4800  
9117 2008.53466796875 4 1 0  
25905 3402.88159179687 4 0 2745  
24815 1723.97692871094 4 0 4684  
9105 2331.77172851562 4 1 0  
6413 4501.189453125 4 1 0  
9826 4025.02758789063 4 1 0  
26109 2406.96069335937 4 0 3000  
9107 2811.72412109375 4 1 0  
9612 1882.77453613281 4 1 0  
25311 2547.8828125 4 0 3200  
9306 7638.2451171875 4 1 0  
25316 1865.75231933594 4 0 1900  
26308 2498.62329101563 4 0 2877  
9506 1784.41467285156 4 1 0  
9613 2891.67260742187 4 1 0  
27206 2789.94970703125 4 0 1885  
27008 1080.80065917969 4 0 0  
27106 1933.60803222656 4 0 7216  
9419 2729.01879882812 4 1 1100  
6415 4015.52563476563 4 1 0  
26813 1911.89001464844 4 0 1360  
26515 2249.50244140625 4 0 4566  
24919 2712.326171875 4 0 2684  
27314 1967.97241210938 4 0 0  
27015 1079.23937988281 4 0 0  
26404 1741.22509765625 4 0 2323  
26508 1099.42028808594 4 0 3480  
9816 3984.341796875 4 1 0  
9304 3756.91064453125 4 1 0  
27101 3388.53662109375 4 0 6000  
6320 6231.38818359375 4 1 0  
9616 2780.91479492187 4 1 0  
25203 928.816955566406 4 0 12300  
10020 3139.75439453125 4 1 0  
24813 1703.21105957031 4 0 2918  
24708 1991.03002929688 4 0 2258  
25401 1593.41174316406 4 0 2292  
25420 1926.53662109375 4 0 2000  
27116 2346.33203125 4 0 3950  
6109 4746.9287109375 4 1 0  
26603 1841.12573242188 4 0 1200  
27113 1725.20153808594 4 0 4000  
25107 3050.68408203125 4 0 1244  
26012 3188.64013671875 4 0 4310  
6201 3170.36669921875 4 1 0  
9205 6819.8916015625 4 1 0  
25418 2829.91845703125 4 0 3504  
26608 3261.40356445313 4 0 2000  
9907 2581.95190429687 4 1 0  
25916 2681.41625976562 4 0 3284  
26504 1694.21520996094 4 0 6018  
10021 5165.779296875 4 1 0  
24912 4132.1005859375 4 0 617  
25820 588.387939453125 4 0 3000  
24703 2041.62829589844 4 0 3743  
25308 2883.72387695313 4 0 3305  
9310 5021.431640625 4 1 0  
9201 6028.99365234375 4 1 0  
6001 7704.11083984375 4 1 0  
25712 1052.24536132813 4 0 1700  
9818 2021.578125 4 1 0  
9401 1256.421875 4 1 0  
27507 3220.2958984375 4 0 1500  
25711 956.495178222656 4 0 3400  
9116 2852.02587890625 4 1 0  
27613 3588.48168945312 4 0 17400  
6304 3005.20703125 4 1 0  
26915 950.3935546875 4 0 0  
26315 2290.30419921875 4 0 1500  
6303 5800.8974609375 4 1 0  
6115 4903.68115234375 4 1 0  
26712 1787.49536132813 4 0 2368  
24911 2331.85205078125 4 0 820  
26701 4273.73193359375 4 0 3500  
9820 2974.78759765625 4 1 0  
25911 3178.78344726563 4 0 3700  
25504 1738.28515625 4 0 2000  
9308 3487.54296875 4 1 0  
10007 2612.73510742188 4 1 0  
25201 2072.94409179687 4 0 5327  
26704 1423.9873046875 4 0 6907  
9827 5460.14404296875 4 1 0  
26202 1491.8251953125 4 0 14663  
9513 3171.30395507812 4 1 0  
9814 5527.38330078125 4 1 0  
27306 2245.43310546875 4 0 2000  
9410 2999.94702148437 4 1 4366  
6020 6038.69580078125 4 1 0  
27822 1810.0556640625 4 0 7750  
24804 1314.36328125 4 0 2844  
9320 3287.61474609375 4 1 0  
25408 2050.5693359375 4 0 4050  
25915 1989.09069824219 4 0 5094  
26403 2084.38330078125 4 0 2350  
26311 2211.78979492187 4 0 2590  
26310 1909.72705078125 4 0 3792  
24814 1855.02807617188 4 0 960  
9508 1951.84631347656 4 1 0  
27010 1354.00744628906 4 0 0  
27102 2111.54125976562 4 0 5200  
26906 924.830383300781 4 0 0  
27212 6994.90966796875 4 0 0  
27719 1585.51892089844 4 0 10284  
26101 3226.4423828125 4 0 5765  
26904 1851.2568359375 4 0 0  
25714 709.341247558594 4 0 0  
26214 1348.78491210938 4 0 4754  
26702 2637.43334960937 4 0 2600  
9417 3471.35498046875 4 1 600  
9110 2440.40844726562 4 1 0  
27005 1074.60046386719 4 0 0  
27412 755.517578125 4 0 1500  
27506 3166.57104492187 4 0 2080  
9920 6155.4140625 4 1 0  
6112 2558.10546875 4 1 0  
24915 2507.5458984375 4 0 1425  
6018 2455.65551757812 4 1 0  
25707 838.8271484375 4 0 6750  
6414 9230.447265625 4 1 0  
9815 6520.91015625 4 1 0  
26205 1023.98126220703 4 0 6414  
25506 2511.36450195313 4 0 820  
6419 7884.30078125 4 1 0  
26811 796.992309570313 4 0 4000  
26316 2196.80883789063 4 0 2800  
25110 3492.20947265625 4 0 2880  
9520 3399.92065429688 4 1 0  
9421 2963.2421875 4 1 3265  
6204 2254.5302734375 4 1 0  
24806 1575.41271972656 4 0 3363  
27408 746.933288574219 4 0 14700  
27108 1601.91088867188 4 0 0  
27209 1431.56018066406 4 0 1850  
25213 1098.47766113281 4 0 2800  
26816 3477.73803710938 4 0 2548  
27612 5551.12744140625 4 0 5000  
10003 1598.90087890625 4 1 0  
5913 6056.9072265625 4 1 0  
9212 4832.94677734375 4 1 0  
9802 20327.900390625 4 1 0  
9618 4029.75048828125 4 1 0  
24709 1704.78063964844 4 0 2583  
24711 1339.27856445313 4 0 1711  
9804 1625.91979980469 4 1 0  
28825 6333.96728515625 5 0 0  
30117 2458.10131835937 5 0 200  
28227 2298.10107421875 5 0 17000  
29206 1124.16552734375 5 0 7000  
28312 1156.59106445313 5 0 1400  
28920 1209.13208007813 5 0 4700  
30203 1749.74768066406 5 0 0  
28602 781.540344238281 5 0 2000  
29009 2020.33898925781 5 0 6000  
28801 2803.63110351563 5 0 0  
29514 2536.49365234375 5 0 0  
29104 1646.04248046875 5 0 17000  
28811 2999.4609375 5 0 0  
29922 2392.45751953125 5 0 0  
28206 821.62548828125 5 0 1500  
29724 2072.37280273437 5 0 3900  
29012 1922.00646972656 5 0 9355  
29808 5724.4140625 5 0 2000  
29405 1652.71484375 5 0 7000  
30111 4629.79736328125 5 0 0  
28823 5058.1328125 5 0 0  
29803 1826.96752929688 5 0 10000  
28010 1316.05932617188 5 0 0  
28802 6898.1298828125 5 0 0  
30207 1646.76452636719 5 0 500  
28810 6052.109375 5 0 0  
29015 2169.56567382812 5 0 2200  
28809 9272.8779296875 5 0 0  
29006 1866.43322753906 5 0 5200  
28411 456.978881835938 5 0 9800  
27912 967.91015625 5 0 0  
29806 3584.91625976562 5 0 6900  
27905 917.878479003906 5 0 0  
29109 1649.63586425781 5 0 2700  
28301 2736.10766601562 5 0 0  
28504 986.1015625 5 0 2200  
29504 2696.95361328125 5 0 4650  
29921 3235.32690429687 5 0 0  
29314 2156.08862304687 5 0 7600  
28604 1150.599609375 5 0 12500  
29304 3011.90625 5 0 0  
28409 539.073852539063 5 0 5600  
30213 1670.5185546875 5 0 0  
27913 1591.14636230469 5 0 0  
28002 651.7626953125 5 0 0  
29003 1369.392578125 5 0 5650  
29513 4049.69213867188 5 0 500  
30118 1574.14111328125 5 0 0  
29607 2854.72631835938 5 0 4000  
28416 416.935882568359 5 0 5300  
29614 3599.716796875 5 0 1800  
29920 2130.91162109375 5 0 0  
28503 442.826324462891 5 0 8400  
28807 2495.33959960937 5 0 0  
29505 2587.95825195312 5 0 0  
29618 2883.71044921875 5 0 2000  
29610 4309.3271484375 5 0 3600  
29519 1959.56604003906 5 0 300  
29813 1323.92639160156 5 0 3357  
30103 3441.20751953125 5 0 0  
29506 1639.58923339844 5 0 1000  
30007 1866.12170410156 5 0 0  
28313 1179.40734863281 5 0 4700  
29507 3901.03198242188 5 0 0  
28013 561.763305664063 5 0 0  
28829 2125.15209960937 5 0 0  
28309 2431.38671875 5 0 0  
28806 2622.02319335938 5 0 0  
29102 1702.1904296875 5 0 1000  
29315 1682.5634765625 5 0 17400  
28603 985.993103027344 5 0 18000  
29310 1055.24816894531 5 0 6600  
28004 672.053527832031 5 0 0  
29520 1799.88513183594 5 0 2000  
28205 1542.84338378906 5 0 8500  
28613 1207.72119140625 5 0 4000  
27901 571.875610351563 5 0 0  
29110 1112.79992675781 5 0 2800  
29211 3230.537109375 5 0 7100  
29810 1270.04064941406 5 0 8000  
27902 685.506713867188 5 0 0  
29729 2125.00952148438 5 0 4000  
27914 735.530639648438 5 0 0  
28211 1850.14831542969 5 0 25000  
30212 1735.57751464844 5 0 0  
28804 2060.03637695312 5 0 0  
28818 2016.51171875 5 0 0  
28006 535.401245117188 5 0 0  
29602 3121.27612304687 5 0 1900  
29420 1277.63073730469 5 0 14900  
28828 3582.96752929687 5 0 0  
28819 1962.00744628906 5 0 0  
28926 1811.44689941406 5 0 3500  
28403 546.401000976563 5 0 9500  
28812 3999.01416015625 5 0 0  
29413 1370.92492675781 5 0 6500  
30014 1708.70080566406 5 0 0  
30211 915.871520996094 5 0 0  
28824 2740.22778320312 5 0 0  
29503 2113.92578125 5 0 800  
28212 2921.14282226562 5 0 1000  
28224 2506.421875 5 0 10000  
30113 1654.66027832031 5 0 0  
29726 1942.95190429688 5 0 3140  
29212 1793.85888671875 5 0 3500  
29804 1241.58764648438 5 0 2093  
29203 2445.92114257812 5 0 16100  
28222 2623.66943359375 5 0 14000  
29418 1906.01586914063 5 0 8500  
29510 3536.11645507813 5 0 0  
28815 4468.2314453125 5 0 0  
28304 4999.2412109375 5 0 0  
28816 4715.9404296875 5 0 0  
29010 1541.38232421875 5 0 8200  
29601 2059.16137695313 5 0 0  
28511 980.014038085938 5 0 11500  
29617 3252.173828125 5 0 500  
29101 1365.65759277344 5 0 11600  
29518 5897.6845703125 5 0 0  
28306 2882.85205078125 5 0 400  
29613 3198.1162109375 5 0 2000  
29208 1574.36328125 5 0 18400  
29515 3242.37084960937 5 0 300  
28210 1961.072265625 5 0 40000  
28502 655.944702148438 5 0 9000  
30217 1074.88317871094 5 0 0  
30001 2150.85205078125 5 0 0  
29616 2841.66259765625 5 0 2500  
28308 4458.78857421875 5 0 0  
29214 1595.61865234375 5 0 4000  
28927 2224.12524414062 5 0 6500  
29725 2489.91064453125 5 0 1000  
28213 1938.89660644531 5 0 27000  
28225 3705.36059570312 5 0 400  
29205 1554.6943359375 5 0 5600  
28929 1978.8408203125 5 0 780  
29720 1974.84338378906 5 0 1800  
28925 2848.67138671875 5 0 3000  
29414 2239.20629882813 5 0 0  
29815 1989.43872070313 5 0 0  
30205 1735.33251953125 5 0 0  
29112 2980.70361328125 5 0 5000  
29410 1397.73950195313 5 0 600  
28501 1269.99584960938 5 0 1500  
29814 1465.55737304688 5 0 2932  
29301 2351.24291992188 5 0 0  
29406 2112.39013671875 5 0 5000  
27906 845.310424804688 5 0 0  
30105 3474.7607421875 5 0 0  
28009 1509.81457519531 5 0 0  
29408 3937.58764648437 5 0 21000  
28918 1349.90905761719 5 0 2700  
30208 4171.10302734375 5 0 0  
28415 764.337951660156 5 0 8800  
29929 1628.57604980469 5 0 0  
28307 3338.46557617187 5 0 1600  
29604 2227.55541992187 5 0 2600  
28827 3265.85229492188 5 0 0  
29318 1973.416015625 5 0 5000  
27904 479.226715087891 5 0 0  
29401 3232.96630859375 5 0 4600  
29103 1889.90710449219 5 0 4200  
29308 2773.16430664062 5 0 0  
29201 999.239990234375 5 0 14000  
28311 2755.57788085937 5 0 1820  
30012 2218.16162109375 5 0 0  
29210 1044.7158203125 5 0 10800  
29215 2377.56030273437 5 0 26600  
29608 2780.4091796875 5 0 1000  
29718 1237.96374511719 5 0 0  
29213 1613.3564453125 5 0 3600  
29916 2626.66284179687 5 0 0  
30201 2026.97998046875 5 0 2000  
30008 7426.0322265625 5 0 0  
28406 1077.61364746094 5 0 8010  
29105 2755.61401367188 5 0 3600  
28229 1833.17248535156 5 0 13000  
28207 2378.5859375 5 0 4600  
28228 1908.73779296875 5 0 3500  
27903 653.296325683594 5 0 0  
29007 4503.9150390625 5 0 3400  
28609 800.779113769531 5 0 7200  
29508 5871.654296875 5 0 1000  
29416 1698.4306640625 5 0 3000  
30219 1908.6669921875 5 0 0  
28928 1294.35522460938 5 0 2200  
28601 666.23193359375 5 0 4100  
28202 1687.3984375 5 0 6800  
28214 2876.62377929687 5 0 13000  
28221 2595.23217773437 5 0 40000  
28405 829.189636230469 5 0 8500  
30120 1203.72912597656 5 0 5000  
29411 1589.90783691406 5 0 3400  
28921 3433.84106445313 5 0 5000  
30202 2288.66455078125 5 0 0  
28505 1227.33178710938 5 0 3000  
28204 2412.18920898437 5 0 18200  
29918 1515.33752441406 5 0 0  
29811 5219.41015625 5 0 2000  
28208 1466.69177246094 5 0 36700  
28820 2714.67358398437 5 0 0  
28316 1436.21765136719 5 0 5600  
29002 973.150329589844 5 0 2650  
28930 2559.92138671875 5 0 1000  
29809 4324.66162109375 5 0 1410  
28822 2602.35668945313 5 0 0  
28917 2163.17749023437 5 0 2600  
29311 1851.26538085938 5 0 11000  
28408 757.767578125 5 0 8728  
29111 2146.46435546875 5 0 2300  
28922 2282.51489257813 5 0 2500  
28201 1323.01184082031 5 0 11000  
28216 1804.80920410156 5 0 16000  
28826 2239.36328125 5 0 0  
29727 2500.78735351562 5 0 13000  
29204 1118.84216308594 5 0 3100  
30005 2632.8984375 5 0 0  
30013 2434.10107421875 5 0 0  
29717 3168.56323242187 5 0 0  
29108 1387.76391601563 5 0 2250  
27911 816.561584472656 5 0 0  
28414 720.157653808594 5 0 10604  
28817 3973.17504882812 5 0 0  
28226 976.51708984375 5 0 11600  
29409 1438.73071289063 5 0 1000  
28310 1618.12634277344 5 0 0  
29924 1835.96252441406 5 0 0  
29927 1986.00268554688 5 0 0  
28303 9753.15625 5 0 2500  
29008 1294.64392089844 5 0 5400  
28813 2892.27978515625 5 0 0  
28612 1180.97888183594 5 0 4500  
28404 727.798889160156 5 0 9820  
28209 2262.76440429687 5 0 53500  
28610 811.343444824219 5 0 2500  
29509 3755.7578125 5 0 0  
29306 1136.85363769531 5 0 300  
29501 4897.44287109375 5 0 850  
28315 1956.99572753906 5 0 3400  
29925 2013.95141601562 5 0 0  
28401 459.345916748047 5 0 16600  
30215 1157.49133300781 5 0 1600  
28302 3038.5556640625 5 0 0  
30108 3029.79809570312 5 0 0  
28605 1062.86926269531 5 0 2700  
28215 815.772888183594 5 0 5500  
29207 1995.77307128906 5 0 6500  
28510 862.3662109375 5 0 10000  
28005 1685.5087890625 5 0 0  
29802 2997.21923828125 5 0 500  
29320 1378.58142089844 5 0 17000  
29723 1676.58825683594 5 0 12760  
29202 1193.38122558594 5 0 5000  
28614 836.263854980469 5 0 800  
30116 3099.265625 5 0 0  
28814 2090.48828125 5 0 0  
28402 579.979248046875 5 0 6100  
29722 2704.0576171875 5 0 1000  
28412 616.804504394531 5 0 15500  
28413 1301.42065429688 5 0 19100  
28615 875.845275878906 5 0 5000  
28219 3448.76245117187 5 0 17000  
28230 2092.95654296875 5 0 12100  
29011 2704.54028320313 5 0 3500  
29516 2849.505859375 5 0 0  
30009 1924.91137695313 5 0 0  
28513 1083.15209960938 5 0 5000  
30106 2903.65502929687 5 0 0  
30216 2774.19360351562 5 0 1200  
29209 1583.64990234375 5 0 7000  
29716 1715.29406738281 5 0 7315  
